# Scan Time    : Fri, 18 Mar 2022 11:42:53 +0000 (GMT) +834035000 nsec
# Board Lane   : 7
# Board Loc    : BTOF - Northwest
# SiPM Biases  :  58.265  58.216  58.422  58.633
# SiPM Currents:   2.085   1.961   2.081   2.146
#
1 -1 101.7 0.00010 0.00010 1.21000      0          0.0 999.9990
1 -1 101.7 0.00030 0.00029 1.21000      0          0.0 999.9990
1  2  26.6 0.02670 0.02666 0.01710   2336     136577.6 0.0207
1  2  26.6 0.02690 0.02686 0.01769   2250     127190.8 0.0211
1  2  26.6 0.02710 0.02715 0.01964   2292     116726.4 0.0209
1  2  26.6 0.02730 0.02734 0.02052   2306     112365.5 0.0208
1  2  26.6 0.02750 0.02754 0.02176   2238     102868.2 0.0211
1  2  26.6 0.02770 0.02773 0.02289   2238      97775.7 0.0211
1  2  26.6 0.02790 0.02793 0.02456   2270      92438.0 0.0210
1  2  26.6 0.02810 0.02813 0.02456   2228      90727.7 0.0212
1  2  26.6 0.02830 0.02832 0.02609   2242      85948.7 0.0211
1  2  26.6 0.02850 0.02852 0.02781   2288      82264.7 0.0209
1  2  26.6 0.02870 0.02871 0.02861   2324      81241.0 0.0207
1  2  26.6 0.02890 0.02891 0.03089   2358      76345.7 0.0206
1  2  26.6 0.02910 0.02910 0.03108   2232      71810.8 0.0212
1  2  26.6 0.02930 0.02930 0.03343   2248      67247.8 0.0211
1  2  26.6 0.02950 0.02949 0.03564   2334      65484.2 0.0207
1  2  26.6 0.02970 0.02969 0.03564   2250      63127.4 0.0211
1  2  26.6 0.02990 0.02988 0.04127   2444      59222.1 0.0202
1  2  26.6 0.03010 0.03008 0.04210   2352      55864.2 0.0206
1  2  26.6 0.03030 0.03027 0.04358   2270      52086.5 0.0210
1  2  26.6 0.03050 0.03047 0.04564   2254      49391.8 0.0211
1  2  26.6 0.03070 0.03066 0.04942   2284      46220.1 0.0209
1  2  26.6 0.03090 0.03086 0.05098   2248      44099.4 0.0211
1  2  26.6 0.03110 0.03105 0.05544   2268      40905.8 0.0210
1  2  26.6 0.03130 0.03135 0.06004   2244      37376.4 0.0211
1  2  26.6 0.03150 0.03154 0.06365   2240      35194.1 0.0211
1  2  26.6 0.03170 0.03174 0.06879   2298      33408.0 0.0209
1  2  26.6 0.03190 0.03193 0.07456   2228      29883.1 0.0212
1  2  26.6 0.03210 0.03213 0.08090   2252      27836.6 0.0211
1  2  26.6 0.03230 0.03232 0.08519   2230      26175.3 0.0212
1  2  26.6 0.03250 0.03252 0.09639   2266      23509.5 0.0210
1  2  26.6 0.03270 0.03271 0.10687   2342      21914.2 0.0207
1  2  26.7 0.03290 0.03291 0.12091   2418      19998.2 0.0203
1  2  26.7 0.03310 0.03311 0.12620   2242      17765.1 0.0211
1  2  26.7 0.03330 0.03330 0.13353   2238      16759.8 0.0211
1  2  26.7 0.03350 0.03350 0.15530   2380      15324.8 0.0205
1  2  26.7 0.03370 0.03369 0.16329   2246      13754.9 0.0211
1  2  26.7 0.03390 0.03389 0.17856   2258      12645.9 0.0210
1  2  26.7 0.03410 0.03408 0.19422   2232      11492.3 0.0212
1  2  26.7 0.03430 0.03428 0.21449   2402      11198.7 0.0204
1  2  26.7 0.03450 0.03447 0.22354   2342      10476.7 0.0207
1  2  26.7 0.03470 0.03467 0.23996   2308       9618.4 0.0208
1  2  26.7 0.03490 0.03486 0.24681   2286       9262.0 0.0209
1  2  26.7 0.03510 0.03506 0.25992   2256       8679.7 0.0211
1  2  26.7 0.03530 0.03525 0.27280   2292       8401.8 0.0209
1  2  26.7 0.03550 0.03555 0.30203   2244       7429.7 0.0211
1  2  26.7 0.03570 0.03574 0.31867   2368       7431.0 0.0205
1  2  26.7 0.03590 0.03594 0.33711   2302       6828.6 0.0208
1  2  26.7 0.03610 0.03613 0.36198   2236       6177.1 0.0211
1  2  26.7 0.03630 0.03633 0.36198   2274       6282.0 0.0210
1  2  26.7 0.03650 0.03652 0.38856   2278       5862.6 0.0210
1  2  26.7 0.03670 0.03672 0.42448   2328       5484.4 0.0207
1  2  26.7 0.03690 0.03691 0.42448   2236       5267.6 0.0211
1  2  26.7 0.03710 0.03711 0.46417   2252       4851.7 0.0211
1  2  26.7 0.03730 0.03730 0.46417   2230       4804.3 0.0212
1  2  26.7 0.03750 0.03750 0.51008   2260       4430.7 0.0210
1  2  26.7 0.03770 0.03770 0.55198   2360       4275.5 0.0206
1  2  26.7 0.03790 0.03789 0.55198   2238       4054.5 0.0211
1  2  26.7 0.03810 0.03809 0.58633   2222       3789.7 0.0212
1  2  26.7 0.03830 0.03828 0.65442   2320       3545.1 0.0208
1  2  26.7 0.03850 0.03848 0.66277   2310       3485.3 0.0208
1  2  26.7 0.03870 0.03867 0.70268   2236       3182.1 0.0211
1  2  26.7 0.03890 0.03887 0.76463   2438       3188.5 0.0203
1  2  26.7 0.03910 0.03906 0.80410   2238       2783.2 0.0211
1  2  26.7 0.03930 0.03926 0.87498   2262       2585.2 0.0210
1  2  26.7 0.03950 0.03945 0.94023   2280       2424.9 0.0209
1  2  26.7 0.03970 0.03975 1.02916   2236       2172.6 0.0211
1  2  26.7 0.03990 0.03994 1.09544   2244       2048.5 0.0211
1  3  26.7 0.00010 0.00010 1.21000      0          0.0 999.9990
1  3  26.7 0.00030 0.00029 1.21000      0          0.0 999.9990
1  3  26.7 0.00050 0.00049 1.21000      0          0.0 999.9990
1  3  26.7 0.00070 0.00068 1.21000      0          0.0 999.9990
1  3  26.7 0.00090 0.00088 1.21000      0          0.0 999.9990
1  3  26.7 0.00110 0.00107 1.21000      0          0.0 999.9990
1  3  26.7 0.00130 0.00127 1.21000      0          0.0 999.9990
1  3  26.7 0.00150 0.00146 1.21000      0          0.0 999.9990
1  3  26.7 0.00170 0.00166 1.21000      0          0.0 999.9990
1  3  26.7 0.00190 0.00186 1.21000      0          0.0 999.9990
1  3  26.7 0.00210 0.00215 1.21000      0          0.0 999.9990
1  3  26.7 0.00230 0.00234 1.21000      0          0.0 999.9990
1  3  26.7 0.00250 0.00254 1.21000      0          0.0 999.9990
1  3  26.7 0.00270 0.00273 1.21000      0          0.0 999.9990
1  3  26.7 0.00290 0.00293 1.21000      2          1.7 0.7071
1  3  26.7 0.00310 0.00313 1.21000      4          3.3 0.5000
1  3  26.7 0.00330 0.00332 1.21000      6          5.0 0.4082
1  3  26.7 0.00350 0.00352 1.21000      8          6.6 0.3536
1  3  26.7 0.00370 0.00371 1.21000      2          1.7 0.7071
1  3  26.7 0.00390 0.00391 1.21000      8          6.6 0.3536
1  3  26.7 0.00410 0.00410 1.21000     12          9.9 0.2887
1  3  26.7 0.00430 0.00430 1.21000     30         24.8 0.1826
1  3  26.7 0.00450 0.00449 1.21000     68         56.2 0.1213
1  3  26.7 0.00470 0.00469 1.21000    144        119.0 0.0833
1  3  26.7 0.00490 0.00488 1.21000    388        320.7 0.0508
1  3  26.7 0.00510 0.00508 1.21000    938        775.2 0.0327
1  3  26.7 0.00530 0.00527 1.21000   2604       2152.1 0.0196
1  3  26.7 0.00550 0.00547 1.21000   6460       5338.8 0.0124
1  3  26.7 0.00570 0.00566 1.21000  14954      12358.7 0.0082
1  3  26.7 0.00590 0.00586 1.21000  32670      27000.0 0.0055
1  3  26.7 0.00610 0.00605 1.21000  71514      59102.5 0.0037
1  3  26.7 0.00630 0.00635 0.36513  74302     203496.4 0.0037
1  3  26.7 0.00650 0.00654 0.20057  78910     393422.4 0.0036
1  3  26.7 0.00670 0.00674 0.11018  77668     704920.2 0.0036
1  3  26.7 0.00690 0.00693 0.06261  72474    1157472.0 0.0037
1  3  26.7 0.00710 0.00713 0.04055  71442    1762037.3 0.0037
1  3  26.7 0.00730 0.00732 0.03000  71888    2396457.0 0.0037
1  3  26.7 0.00750 0.00752 0.02447  71930    2939706.2 0.0037
1  3  26.7 0.00770 0.00771 0.02119  72118    3403825.6 0.0037
1  3  26.7 0.00790 0.00791 0.02119  79196    3737893.0 0.0036
1  3  26.7 0.00810 0.00811 0.01814  72382    3990221.9 0.0037
1  3  26.7 0.00830 0.00830 0.01814  75218    4146562.8 0.0036
1  3  26.7 0.00850 0.00850 0.01814  77192    4255384.0 0.0036
1  3  26.7 0.00870 0.00869 0.01814  78812    4344690.2 0.0036
1  3  26.7 0.00890 0.00889 0.01814  79754    4396620.1 0.0035
1  3  26.7 0.00910 0.00908 0.01622  71798    4425734.5 0.0037
1  3  26.7 0.00930 0.00928 0.01622  72296    4456431.9 0.0037
1  3  26.7 0.00950 0.00947 0.01622  72660    4478869.4 0.0037
1  3  26.7 0.00970 0.00967 0.01622  72888    4492923.7 0.0037
1  3  26.7 0.00990 0.00986 0.01622  73056    4503279.4 0.0037
1  3  26.7 0.01010 0.01006 0.01622  73114    4506854.7 0.0037
1  3  26.7 0.01030 0.01025 0.01622  73066    4503895.9 0.0037
1  3  26.7 0.01050 0.01055 0.01622  72794    4487129.4 0.0037
1  3  26.7 0.01070 0.01074 0.01622  72416    4463828.9 0.0037
1  3  26.7 0.01090 0.01094 0.01622  71812    4426597.5 0.0037
1  3  26.7 0.01110 0.01113 0.01622  70866    4368284.6 0.0038
1  3  26.7 0.01130 0.01133 0.01622  69534    4286178.2 0.0038
1  3  26.7 0.01150 0.01152 0.01622  67590    4166347.2 0.0038
1  3  26.7 0.01170 0.01172 0.01622  64822    3995723.6 0.0039
1  3  26.7 0.01190 0.01191 0.01622  61604    3797361.3 0.0040
1  3  26.7 0.01210 0.01211 0.01622  58302    3593821.2 0.0041
1  3  26.7 0.01230 0.01230 0.01622  54946    3386952.4 0.0043
1  3  26.7 0.01250 0.01250 0.01622  52472    3234451.4 0.0044
1  3  26.7 0.01270 0.01270 0.01622  50762    3129044.4 0.0044
1  3  26.7 0.01290 0.01289 0.01622  49362    3042746.4 0.0045
1  3  26.7 0.01310 0.01309 0.01622  48392    2982954.2 0.0045
1  3  26.7 0.01330 0.01328 0.01622  48058    2962365.9 0.0046
1  3  26.7 0.01350 0.01348 0.01622  47650    2937216.2 0.0046
1  3  26.7 0.01370 0.01367 0.01622  47508    2928463.1 0.0046
1  3  26.7 0.01390 0.01387 0.01622  47494    2927600.1 0.0046
1  3  26.7 0.01410 0.01406 0.01622  47182    2908368.0 0.0046
1  3  26.7 0.01430 0.01426 0.01622  47458    2925381.0 0.0046
1  3  26.7 0.01450 0.01445 0.01622  47282    2914532.1 0.0046
1  3  26.7 0.01470 0.01475 0.01622  47166    2907381.7 0.0046
1  3  26.7 0.01490 0.01494 0.01622  47032    2899121.8 0.0046
1  3  26.7 0.01510 0.01514 0.01622  46960    2894683.6 0.0046
1  3  26.7 0.01530 0.01533 0.01622  46966    2895053.4 0.0046
1  3  26.7 0.01550 0.01553 0.01622  46916    2891971.3 0.0046
1  3  26.7 0.01570 0.01572 0.01622  46722    2880012.9 0.0046
1  3  26.7 0.01590 0.01592 0.01622  46694    2878286.9 0.0046
1  3  26.7 0.01610 0.01611 0.01622  46578    2871136.5 0.0046
1  3  26.7 0.01630 0.01631 0.01622  46104    2841918.5 0.0047
1  3  26.7 0.01650 0.01650 0.01622  45716    2818001.6 0.0047
1  3  26.7 0.01670 0.01670 0.01622  45060    2777564.8 0.0047
1  3  26.7 0.01690 0.01689 0.01622  44170    2722703.9 0.0048
1  3  26.7 0.01710 0.01709 0.01622  43030    2652432.6 0.0048
1  3  26.7 0.01730 0.01729 0.01622  40940    2523601.9 0.0049
1  3  26.7 0.01750 0.01748 0.01622  38858    2395264.4 0.0051
1  3  26.7 0.01770 0.01768 0.01622  36432    2245722.1 0.0052
1  3  26.7 0.01790 0.01787 0.01622  34024    2097289.5 0.0054
1  3  26.7 0.01810 0.01807 0.01622  31248    1926172.7 0.0057
1  3  26.7 0.01830 0.01826 0.01622  28668    1767137.7 0.0059
1  3  26.7 0.01850 0.01846 0.01622  26268    1619198.2 0.0062
1  3  26.7 0.01870 0.01865 0.01622  24002    1479518.6 0.0065
1  3  26.7 0.01890 0.01895 0.01622  20946    1291142.3 0.0069
1  3  26.7 0.01910 0.01914 0.01622  19582    1207063.3 0.0071
1  3  26.7 0.01930 0.01934 0.01622  18312    1128778.7 0.0074
1  3  26.7 0.01950 0.01953 0.01622  17060    1051603.5 0.0077
1  3  26.7 0.01970 0.01973 0.01622  16416    1011906.4 0.0078
1  3  26.7 0.01990 0.01992 0.01622  15724     969250.5 0.0080
1  3  26.7 0.02010 0.02012 0.01622  15028     926348.1 0.0082
1  3  26.7 0.02030 0.02031 0.01622  14738     908472.0 0.0082
1  3  26.7 0.02050 0.02051 0.01622  13972     861254.7 0.0085
1  3  26.7 0.02070 0.02070 0.01622  13840     853118.0 0.0085
1  3  26.7 0.02090 0.02090 0.01622  13468     830187.4 0.0086
1  3  26.7 0.02110 0.02109 0.01622  12936     797394.1 0.0088
1  3  26.7 0.02130 0.02129 0.01622  12720     784079.5 0.0089
1  3  26.7 0.02150 0.02148 0.01622  12140     748327.5 0.0091
1  3  26.7 0.02170 0.02168 0.01622  11832     729341.9 0.0092
1  3  26.7 0.02190 0.02188 0.01622  11446     705548.3 0.0093
1  3  26.7 0.02210 0.02207 0.01622  11206     690754.3 0.0094
1  3  26.7 0.02230 0.02227 0.01622  10970     676207.0 0.0095
1  3  26.7 0.02250 0.02246 0.01622  10466     645139.7 0.0098
1  3  26.7 0.02270 0.02266 0.01622  10074     620976.2 0.0100
1  3  26.7 0.02290 0.02285 0.01622   9766     601990.6 0.0101
1  3  26.7 0.02310 0.02314 0.01622   9246     569937.1 0.0104
1  3  26.7 0.02330 0.02334 0.01622   8812     543184.7 0.0107
1  3  26.7 0.02350 0.02354 0.01622   8386     516925.4 0.0109
1  3  26.7 0.02370 0.02373 0.01622   7928     488693.6 0.0112
1  3  26.7 0.02390 0.02393 0.01622   7426     457749.6 0.0116
1  3  26.7 0.02410 0.02412 0.01622   7062     435312.1 0.0119
1  3  26.7 0.02430 0.02432 0.01622   6670     411148.6 0.0122
1  3  26.7 0.02450 0.02451 0.01622   6208     382670.3 0.0127
1  3  26.7 0.02470 0.02471 0.01622   5674     349753.7 0.0133
1  3  26.7 0.02490 0.02490 0.01622   5192     320042.5 0.0139
1  3  26.7 0.02510 0.02510 0.01622   4782     294769.5 0.0145
1  3  26.7 0.02530 0.02529 0.01622   4324     266537.7 0.0152
1  3  26.7 0.02550 0.02549 0.01622   3892     239908.6 0.0160
1  3  26.7 0.02570 0.02568 0.01622   3578     220553.2 0.0167
1  3  26.7 0.02590 0.02588 0.01622   3294     203047.0 0.0174
1  3  26.7 0.02610 0.02607 0.01622   2838     174938.5 0.0188
1  3  26.7 0.02630 0.02627 0.01622   2630     162117.1 0.0195
1  3  26.7 0.02650 0.02646 0.01622   2402     148062.8 0.0204
1  3  26.7 0.02670 0.02666 0.01660   2294     138223.6 0.0209
1  3  26.7 0.02690 0.02686 0.01732   2246     129662.2 0.0211
1  3  26.7 0.02710 0.02715 0.01819   2240     123146.8 0.0211
1  3  26.7 0.02730 0.02734 0.02029   2232     110005.6 0.0212
1  3  26.7 0.02750 0.02754 0.02135   2294     107464.2 0.0209
1  3  26.7 0.02770 0.02773 0.02272   2288     100719.3 0.0209
1  3  26.7 0.02790 0.02793 0.02272   2228      98078.1 0.0212
1  3  26.7 0.02810 0.02813 0.02575   2318      90016.5 0.0208
1  3  26.7 0.02830 0.02832 0.02656   2276      85689.2 0.0210
1  3  26.7 0.02850 0.02852 0.02758   2340      84847.6 0.0207
1  3  26.7 0.02870 0.02871 0.02842   2258      79458.4 0.0210
1  3  26.7 0.02890 0.02891 0.03134   2418      77161.7 0.0203
1  3  26.7 0.02910 0.02910 0.03134   2234      71290.0 0.0212
1  3  26.7 0.02930 0.02930 0.03332   2258      67775.3 0.0210
1  3  26.7 0.02950 0.02949 0.03498   2236      63913.3 0.0211
1  3  26.7 0.02970 0.02969 0.03656   2262      61863.0 0.0210
1  3  26.7 0.02990 0.02988 0.03828   2296      59982.8 0.0209
1  3  26.7 0.03010 0.03008 0.04089   2332      57029.9 0.0207
1  3  26.7 0.03030 0.03027 0.04294   2286      53238.0 0.0209
1  3  26.7 0.03050 0.03047 0.04446   2242      50427.5 0.0211
1  3  26.7 0.03070 0.03066 0.04917   2362      48040.8 0.0206
1  3  26.7 0.03090 0.03086 0.05146   2272      44154.0 0.0210
1  3  26.7 0.03110 0.03105 0.05331   2306      43255.4 0.0208
1  3  26.7 0.03130 0.03135 0.06007   2398      39920.2 0.0204
1  3  26.7 0.03150 0.03154 0.06207   2266      36508.4 0.0210
1  3  26.7 0.03170 0.03174 0.06814   2274      33372.6 0.0210
1  3  26.7 0.03190 0.03193 0.07321   2226      30404.0 0.0212
1  3  26.7 0.03210 0.03213 0.08207   2414      29415.6 0.0204
1  3  26.7 0.03230 0.03232 0.08650   2260      26126.2 0.0210
1  3  26.7 0.03250 0.03252 0.09581   2262      23608.5 0.0210
1  3  26.7 0.03270 0.03271 0.10571   2294      21701.3 0.0209
1  3  26.7 0.03290 0.03291 0.11402   2300      20171.7 0.0209
1  3  26.7 0.03310 0.03311 0.12359   2234      18076.3 0.0212
1  3  26.7 0.03330 0.03330 0.13855   2240      16167.0 0.0211
1  3  26.7 0.03350 0.03350 0.14536   2284      15713.0 0.0209
1  3  26.7 0.03370 0.03369 0.16489   2300      13949.1 0.0209
1  3  26.7 0.03390 0.03389 0.17072   2260      13237.7 0.0210
1  3  26.7 0.03410 0.03408 0.19044   2342      12298.0 0.0207
1  3  26.7 0.03430 0.03428 0.20131   2232      11087.5 0.0212
1  3  26.7 0.03450 0.03447 0.22232   2366      10642.3 0.0206
1  3  26.7 0.03470 0.03467 0.23019   2296       9974.2 0.0209
1  3  26.7 0.03490 0.03486 0.24686   2362       9568.3 0.0206
1  3  26.7 0.03510 0.03506 0.25789   2314       8972.7 0.0208
1  3  26.7 0.03530 0.03525 0.27419   2234       8147.7 0.0212
1  3  26.7 0.03550 0.03555 0.29577   2278       7702.0 0.0210
1  3  26.7 0.03570 0.03574 0.32311   2284       7068.9 0.0209
1  3  26.7 0.03590 0.03594 0.32311   2224       6883.2 0.0212
1  3  26.7 0.03610 0.03613 0.35036   2306       6581.7 0.0208
1  3  26.7 0.03630 0.03633 0.35068   2228       6353.4 0.0212
1  3  26.7 0.03650 0.03652 0.38993   2338       5996.0 0.0207
1  3  26.7 0.03670 0.03672 0.40563   2250       5547.0 0.0211
1  3  26.8 0.03690 0.03691 0.41381   2222       5369.7 0.0212
1  3  26.8 0.03710 0.03711 0.44587   2324       5212.2 0.0207
1  3  26.8 0.03730 0.03730 0.48518   2304       4748.8 0.0208
1  3  26.8 0.03750 0.03750 0.50189   2292       4566.7 0.0209
1  3  26.8 0.03770 0.03770 0.55153   2440       4424.0 0.0202
1  3  26.8 0.03790 0.03789 0.55153   2258       4094.0 0.0210
1  3  26.8 0.03810 0.03809 0.59316   2296       3870.8 0.0209
1  3  26.8 0.03830 0.03828 0.62584   2282       3646.3 0.0209
1  3  26.8 0.03850 0.03848 0.66242   2278       3438.9 0.0210
1  3  26.8 0.03870 0.03867 0.69759   2260       3239.7 0.0210
1  3  26.8 0.03890 0.03887 0.74236   2242       3020.1 0.0211
1  3  26.8 0.03910 0.03906 0.79227   2328       2938.4 0.0207
1  3  26.8 0.03930 0.03926 0.85513   2366       2766.8 0.0206
1  3  26.8 0.03950 0.03945 0.91233   2264       2481.6 0.0210
1  3  26.8 0.03970 0.03975 1.01767   2410       2368.2 0.0204
1  3  26.8 0.03990 0.03994 1.07270   2366       2205.6 0.0206
